ID,Name,Definition,Source,Namespace,Primary_System,Subcategory_Code,Subcategory_Name,Subcategory_Description,All_Systems,Inflammation_Polarity,Confidence_Score,Decision_Path,Classification_Date,Version
GO:0075308,negative regulation of conidium formation,"Any process that stops, prevents, or reduces the frequency, rate or extent of conidium formation, a process of producing non-motile spores, called conidia, via mitotic asexual reproduction in higher fungi. Conidia are haploid cells genetically identical to their haploid parent. They are produced by conversion of hyphal elements, or are borne on sporogenous cells on or within specialized structures termed conidiophores, and participate in dispersal of the fungus.",GO,biological_process,System E: Reproduction & Continuity,E1,Reproduction,"Gametogenesis, reproductive endocrine, fertilization, gestation",['System E: Reproduction & Continuity'],,0.9,"['pattern_matching', 'single_match_E']",2025-12-24 18:06:01,v8.0
GO:0080154,regulation of fertilization,"Any process that modulates the rate, frequency or extent of fertilization. Fertilization is the union of gametes of opposite sexes during the process of sexual reproduction to form a zygote. It involves the fusion of the gametic nuclei (karyogamy) and cytoplasm (plasmogamy).",GO,biological_process,System E: Reproduction & Continuity,E1,Reproduction,"Gametogenesis, reproductive endocrine, fertilization, gestation",['System E: Reproduction & Continuity'],,0.9,"['pattern_matching', 'single_match_E']",2025-12-24 18:06:02,v8.0
GO:0080155,regulation of double fertilization forming a zygote and endosperm,"Any process that modulates the rate, frequency or extent of double fertilization forming a zygote and endosperm. Double fertilization forming a zygote and endosperm is a type of fertilization where one of the two sperm nuclei from the pollen tube fuses with the egg nucleus to form a 2n zygote, and the other fuses with the two polar nuclei to form the 3n primary endosperm nucleus and then develops into the endosperm. The ploidy level of the 2n zygote and 3n primary endosperm nucleus is determined by the ploidy level of the parents involved. An example of this component is found in Arabidopsis thaliana.",GO,biological_process,System E: Reproduction & Continuity,E1,Reproduction,"Gametogenesis, reproductive endocrine, fertilization, gestation",['System E: Reproduction & Continuity'],,0.9,"['pattern_matching', 'single_match_E']",2025-12-24 18:06:02,v8.0
GO:0080159,zygote elongation,The process in which the zygote irreversibly increases in size in one dimension after fertilization. An example of such a process is found in Arabidopsis thaliana.,GO,biological_process,System E: Reproduction & Continuity,E1,Reproduction,"Gametogenesis, reproductive endocrine, fertilization, gestation",['System E: Reproduction & Continuity'],,0.9,"['pattern_matching', 'single_match_E']",2025-12-24 18:06:02,v8.0
GO:0080173,male-female gamete recognition during double fertilization forming a zygote and endosperm,The initial contact step made between the male gamete and the female gamete during double fertilization forming a zygote and endosperm. An example can be found in Arabidopsis thaliana.,GO,biological_process,System E: Reproduction & Continuity,E1,Reproduction,"Gametogenesis, reproductive endocrine, fertilization, gestation",['System E: Reproduction & Continuity'],,0.9,"['pattern_matching', 'single_match_E']",2025-12-24 18:06:02,v8.0
GO:0141044,epigenetic programming in the endosperm,"The global programming of epigenetic modifications following binucleate central cell fertilization. This involves DNA methylation at the silent allele. In the endosperm, maternal genomes are hypomethylated compared with the paternal genome.",GO,biological_process,System E: Reproduction & Continuity,E1,Reproduction,"Gametogenesis, reproductive endocrine, fertilization, gestation",['System E: Reproduction & Continuity'],,0.9,"['pattern_matching', 'single_match_E']",2025-12-24 18:06:03,v8.0
GO:0160071,prevention of polyspermy during double fertilization,The regulation of double fertilization forming a zygote and endosperm process that ensures that only a single sperm cell fertilizes one egg cell and another single sperm cell fertilizes one central cell.,GO,biological_process,System E: Reproduction & Continuity,E1,Reproduction,"Gametogenesis, reproductive endocrine, fertilization, gestation",['System E: Reproduction & Continuity'],,0.9,"['pattern_matching', 'single_match_E']",2025-12-24 18:06:03,v8.0
GO:1902058,regulation of sporocarp development involved in sexual reproduction,"Any process that modulates the frequency, rate or extent of sporocarp development involved in sexual reproduction.",GO,biological_process,System E: Reproduction & Continuity,E1,Reproduction,"Gametogenesis, reproductive endocrine, fertilization, gestation",['System E: Reproduction & Continuity'],,0.9,"['pattern_matching', 'single_match_E']",2025-12-24 18:06:04,v8.0
GO:1902059,negative regulation of sporocarp development involved in sexual reproduction,"Any process that stops, prevents or reduces the frequency, rate or extent of sporocarp development involved in sexual reproduction.",GO,biological_process,System E: Reproduction & Continuity,E1,Reproduction,"Gametogenesis, reproductive endocrine, fertilization, gestation",['System E: Reproduction & Continuity'],,0.9,"['pattern_matching', 'single_match_E']",2025-12-24 18:06:04,v8.0
GO:1902060,positive regulation of sporocarp development involved in sexual reproduction,"Any process that activates or increases the frequency, rate or extent of sporocarp development involved in sexual reproduction.",GO,biological_process,System E: Reproduction & Continuity,E1,Reproduction,"Gametogenesis, reproductive endocrine, fertilization, gestation",['System E: Reproduction & Continuity'],,0.9,"['pattern_matching', 'single_match_E']",2025-12-24 18:06:04,v8.0
GO:1903487,regulation of lactation,"Any process that modulates the frequency, rate or extent of lactation.",GO,biological_process,System E: Reproduction & Continuity,E1,Reproduction,"Gametogenesis, reproductive endocrine, fertilization, gestation",['System E: Reproduction & Continuity'],,0.9,"['pattern_matching', 'single_match_E']",2025-12-24 18:06:05,v8.0
GO:1903488,negative regulation of lactation,"Any process that stops, prevents or reduces the frequency, rate or extent of lactation.",GO,biological_process,System E: Reproduction & Continuity,E1,Reproduction,"Gametogenesis, reproductive endocrine, fertilization, gestation",['System E: Reproduction & Continuity'],,0.9,"['pattern_matching', 'single_match_E']",2025-12-24 18:06:05,v8.0
GO:1903489,positive regulation of lactation,"Any process that activates or increases the frequency, rate or extent of lactation.",GO,biological_process,System E: Reproduction & Continuity,E1,Reproduction,"Gametogenesis, reproductive endocrine, fertilization, gestation",['System E: Reproduction & Continuity'],,0.9,"['pattern_matching', 'single_match_E']",2025-12-24 18:06:05,v8.0
GO:1903664,regulation of asexual reproduction,"Any process that modulates the frequency, rate or extent of asexual reproduction.",GO,biological_process,System E: Reproduction & Continuity,E1,Reproduction,"Gametogenesis, reproductive endocrine, fertilization, gestation",['System E: Reproduction & Continuity'],,0.9,"['pattern_matching', 'single_match_E']",2025-12-24 18:06:05,v8.0
GO:1903665,negative regulation of asexual reproduction,"Any process that stops, prevents or reduces the frequency, rate or extent of asexual reproduction.",GO,biological_process,System E: Reproduction & Continuity,E1,Reproduction,"Gametogenesis, reproductive endocrine, fertilization, gestation",['System E: Reproduction & Continuity'],,0.9,"['pattern_matching', 'single_match_E']",2025-12-24 18:06:05,v8.0
GO:1903666,positive regulation of asexual reproduction,"Any process that activates or increases the frequency, rate or extent of asexual reproduction.",GO,biological_process,System E: Reproduction & Continuity,E1,Reproduction,"Gametogenesis, reproductive endocrine, fertilization, gestation",['System E: Reproduction & Continuity'],,0.9,"['pattern_matching', 'single_match_E']",2025-12-24 18:06:05,v8.0
GO:1905516,positive regulation of fertilization,"Any process that activates or increases the frequency, rate or extent of fertilization.",GO,biological_process,System E: Reproduction & Continuity,E1,Reproduction,"Gametogenesis, reproductive endocrine, fertilization, gestation",['System E: Reproduction & Continuity'],,0.9,"['pattern_matching', 'single_match_E']",2025-12-24 18:06:06,v8.0
GO:1990277,parasexual reproduction with cellular fusion,"A type of reproduction in which new individuals are produced from two individuals, with the fusion of two somatic cells.",GO,biological_process,System E: Reproduction & Continuity,E1,Reproduction,"Gametogenesis, reproductive endocrine, fertilization, gestation",['System E: Reproduction & Continuity'],,0.9,"['pattern_matching', 'single_match_E']",2025-12-24 18:06:06,v8.0
